"","X","Project.ID","Cycle_number","year","Deployment.id_new","Unit","Subunit","Site","Settlements","Agriculture","Dunes","Lon","Lat","Monitoring_start_date","Start.date","Time.Diff","rescaled_Time.Diff","Monitoring.Time.Diff_numeric","sinus_Monitoring.Time.Diff","cosinus_Monitoring.Time.Diff","Distance","Distance_rescaled","Transect","Transect_with_date","Distance_agri","Distance_agri_rescaled","Canis aureus","Canis lupus","Capra nubiana","Dama mesopotamica","Equus hemionus","Gazella dorcas","Gazella gazella","Hyaena hyaena","Hystrix indica","Lepus capensis","Meles meles","Oryx leucoryx","Sus scrofa","Vulpes vulpes"
"1",75,"T0",0,2014,"Beit Yatir Far 19","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.124834,31.369949,"29/04/2012","13/07/2014",805,-1.197176611,22,-0.008851309,-0.999960826,1091.636177,0.103640627,"Beit Yatir Far","Beit Yatir Far_13_07_2014",1445.22705,0.657779417,31,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",76,"T0",0,2014,"Beit Yatir Far 20","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.124834,31.369949,"29/04/2012","13/07/2014",805,-1.197176611,22,-0.008851309,-0.999960826,1091.636177,0.103640627,"Beit Yatir Far","Beit Yatir Far_13_07_2014",1445.22705,0.657779417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3",77,"T0",0,2014,"Beit Yatir Far 23","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.124834,31.369949,"29/04/2012","13/07/2014",805,-1.197176611,22,-0.008851309,-0.999960826,1091.636177,0.103640627,"Beit Yatir Far","Beit Yatir Far_13_07_2014",1445.22705,0.657779417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4",78,"T0",0,2014,"Beit Yatir Far 24","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.124834,31.369949,"29/04/2012","13/07/2014",805,-1.197176611,22,-0.008851309,-0.999960826,1091.636177,0.103640627,"Beit Yatir Far","Beit Yatir Far_13_07_2014",1445.22705,0.657779417,2,0,0,0,0,0,6,0,0,0,0,0,0,0
"5",79,"T0",0,2014,"Beit Yatir Far 26","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.124834,31.369949,"29/04/2012","13/07/2014",805,-1.197176611,22,-0.008851309,-0.999960826,1091.636177,0.103640627,"Beit Yatir Far","Beit Yatir Far_13_07_2014",1445.22705,0.657779417,1,0,0,0,0,0,5,0,0,0,0,0,0,0
"6",80,"T0",0,2014,"Beit Yatir Far 27","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.124834,31.369949,"29/04/2012","13/07/2014",805,-1.197176611,22,-0.008851309,-0.999960826,1091.636177,0.103640627,"Beit Yatir Far","Beit Yatir Far_13_07_2014",1445.22705,0.657779417,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7",81,"T0",0,2014,"Beit Yatir Near 11","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.109329,31.358183,"29/04/2012","13/07/2014",805,-1.197176611,22,-0.008851309,-0.999960826,325.3939607,-0.610405287,"Beit Yatir Near","Beit Yatir Near_13_07_2014",190.564815,-0.50525152,6,0,0,0,0,0,0,0,0,1,0,0,0,0
"8",82,"T0",0,2014,"Beit Yatir Near 16","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.109329,31.358183,"29/04/2012","13/07/2014",805,-1.197176611,22,-0.008851309,-0.999960826,325.3939607,-0.610405287,"Beit Yatir Near","Beit Yatir Near_13_07_2014",190.564815,-0.50525152,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",83,"T0",0,2014,"Beit Yatir Near 17","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.109329,31.358183,"29/04/2012","13/07/2014",805,-1.197176611,22,-0.008851309,-0.999960826,325.3939607,-0.610405287,"Beit Yatir Near","Beit Yatir Near_13_07_2014",190.564815,-0.50525152,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",84,"T0",0,2014,"Har Amasa Far 3","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.093329,31.330906,"29/04/2012","17/07/2014",809,-1.193720376,26,0.76255845,0.646919322,1451.458448,0.438951861,"Har Amasa Far","Har Amasa Far_17_07_2014",361.145193,-0.347129078,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"11",85,"T0",0,2014,"Har Amasa Far 5","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.093329,31.330906,"29/04/2012","17/07/2014",809,-1.193720376,26,0.76255845,0.646919322,1451.458448,0.438951861,"Har Amasa Far","Har Amasa Far_17_07_2014",361.145193,-0.347129078,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"12",86,"T0",0,2014,"Har Amasa Far 9","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.093329,31.330906,"29/04/2012","17/07/2014",809,-1.193720376,26,0.76255845,0.646919322,1451.458448,0.438951861,"Har Amasa Far","Har Amasa Far_17_07_2014",361.145193,-0.347129078,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13",87,"T0",0,2014,"Har Amasa Near 29","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.100175,31.3435,"29/04/2012","17/07/2014",809,-1.193720376,26,0.76255845,0.646919322,7.591111871,-0.906559455,"Har Amasa Near","Har Amasa Near_17_07_2014",47.44978,-0.637914486,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"14",88,"T0",0,2014,"Har Amasa Near 33","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.100175,31.3435,"29/04/2012","17/07/2014",809,-1.193720376,26,0.76255845,0.646919322,7.591111871,-0.906559455,"Har Amasa Near","Har Amasa Near_17_07_2014",47.44978,-0.637914486,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15",89,"T0",0,2014,"Har Amasa Near 34","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.100175,31.3435,"29/04/2012","17/07/2014",809,-1.193720376,26,0.76255845,0.646919322,7.591111871,-0.906559455,"Har Amasa Near","Har Amasa Near_17_07_2014",47.44978,-0.637914486,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"16",90,"T0",0,2014,"Lahav Far 27","Mediterranean Desert Transition Zone",NA,"Lahav","Far",NA,NA,34.857092,31.374745,"29/04/2012","30/07/2014",822,-1.182487612,39,0.963795386,0.266642932,854.647897,-0.117204048,"Lahav Far","Lahav Far_30_07_2014",0,-0.681898884,3,0,0,0,0,0,0,1,0,1,0,0,0,0
"17",91,"T0",0,2014,"Lahav Near 11","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.86739,31.381659,"29/04/2012","30/07/2014",822,-1.182487612,39,0.963795386,0.266642932,59.14656958,-0.858515947,"Lahav Near","Lahav Near_30_07_2014",484.348022,-0.232924077,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",92,"T0",0,2014,"Lahav Near 12","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.86739,31.381659,"29/04/2012","30/07/2014",822,-1.182487612,39,0.963795386,0.266642932,59.14656958,-0.858515947,"Lahav Near","Lahav Near_30_07_2014",484.348022,-0.232924077,3,0,0,0,0,0,0,0,10,0,0,0,0,0
"19",93,"T0",0,2014,"Lahav Near 14","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.86739,31.381659,"29/04/2012","30/07/2014",822,-1.182487612,39,0.963795386,0.266642932,59.14656958,-0.858515947,"Lahav Near","Lahav Near_30_07_2014",484.348022,-0.232924077,1,0,0,0,0,0,0,0,2,0,0,0,0,0
"20",94,"T0",0,2014,"Lahav Near 18","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.86739,31.381659,"29/04/2012","30/07/2014",822,-1.182487612,39,0.963795386,0.266642932,59.14656958,-0.858515947,"Lahav Near","Lahav Near_30_07_2014",484.348022,-0.232924077,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",95,"T0",0,2014,"Lehavim Far 2","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.835428,31.368971,"29/04/2012","31/07/2014",823,-1.181623554,40,0.74511316,-0.666938062,948.1151207,-0.030103797,"Lehavim Far","Lehavim Far_31_07_2014",72.632959,-0.614570501,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"22",96,"T0",0,2014,"Lehavim Far 3","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.835428,31.368971,"29/04/2012","31/07/2014",823,-1.181623554,40,0.74511316,-0.666938062,948.1151207,-0.030103797,"Lehavim Far","Lehavim Far_31_07_2014",72.632959,-0.614570501,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",97,"T0",0,2014,"Lehavim Far 4","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.835428,31.368971,"29/04/2012","31/07/2014",823,-1.181623554,40,0.74511316,-0.666938062,948.1151207,-0.030103797,"Lehavim Far","Lehavim Far_31_07_2014",72.632959,-0.614570501,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"24",98,"T0",0,2014,"Lehavim Far 7","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.835428,31.368971,"29/04/2012","31/07/2014",823,-1.181623554,40,0.74511316,-0.666938062,948.1151207,-0.030103797,"Lehavim Far","Lehavim Far_31_07_2014",72.632959,-0.614570501,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",99,"T0",0,2014,"Lehavim Near 29","Mediterranean Desert Transition Zone",NA,"Lehavim","Near",NA,NA,34.806506,31.370853,"29/04/2012","31/07/2014",823,-1.181623554,40,0.74511316,-0.666938062,0,-0.913633462,"Lehavim Near","Lehavim Near_31_07_2014",305.301351,-0.398894497,1,0,0,0,0,0,0,0,0,2,0,0,0,0
"26",100,"T0",0,2014,"Lehavim Near 31","Mediterranean Desert Transition Zone",NA,"Lehavim","Near",NA,NA,34.806506,31.370853,"29/04/2012","31/07/2014",823,-1.181623554,40,0.74511316,-0.666938062,0,-0.913633462,"Lehavim Near","Lehavim Near_31_07_2014",305.301351,-0.398894497,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",101,"T0",0,2014,"Mirsham Far 47","Mediterranean Desert Transition Zone",NA,"Mirsham","Far",NA,NA,34.904341,31.46315,"29/04/2012","04/08/2014",827,-1.178167319,44,0.017701925,0.999843309,2032.324721,0.980249613,"Mirsham Far","Mirsham Far_04_08_2014",203.702592,-0.49307323,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"28",102,"T0",0,2014,"Mirsham Far 49","Mediterranean Desert Transition Zone",NA,"Mirsham","Far",NA,NA,34.904341,31.46315,"29/04/2012","04/08/2014",827,-1.178167319,44,0.017701925,0.999843309,2032.324721,0.980249613,"Mirsham Far","Mirsham Far_04_08_2014",203.702592,-0.49307323,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",103,"T0",0,2014,"Mirsham Far 53","Mediterranean Desert Transition Zone",NA,"Mirsham","Far",NA,NA,34.904341,31.46315,"29/04/2012","04/08/2014",827,-1.178167319,44,0.017701925,0.999843309,2032.324721,0.980249613,"Mirsham Far","Mirsham Far_04_08_2014",203.702592,-0.49307323,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"30",577,"T1",1,2017,"Beit Yatir Far 11","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.12488667,31.37102833,"29/04/2012","03/01/2017",1710,-0.415203445,-169,0.601999868,0.798496186,1094.57372,0.106378065,"Beit Yatir Far","Beit Yatir Far_03_01_2017",1483.343503,0.693112124,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"31",578,"T1",1,2017,"Beit Yatir Far 22","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.12530833,31.37184167,"29/04/2012","03/01/2017",1710,-0.415203445,-169,0.601999868,0.798496186,1132.193843,0.141435511,"Beit Yatir Far","Beit Yatir Far_03_01_2017",1551.544471,0.756332196,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"32",579,"T1",1,2017,"Beit Yatir Far 25","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.12711333,31.37040167,"29/04/2012","03/01/2017",1710,-0.415203445,-169,0.601999868,0.798496186,1307.405158,0.304711459,"Beit Yatir Far","Beit Yatir Far_03_01_2017",1537.224253,0.743057821,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"33",580,"T1",1,2017,"Beit Yatir Far 26","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.12767,31.36994833,"29/04/2012","03/01/2017",1710,-0.415203445,-169,0.601999868,0.798496186,1327.504877,0.323441988,"Beit Yatir Far","Beit Yatir Far_03_01_2017",1478.883614,0.688977953,1,0,0,0,0,0,2,0,0,0,0,0,0,0
"34",581,"T1",1,2017,"Beit Yatir Far 29","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.125555,31.372535,"29/04/2012","03/01/2017",1710,-0.415203445,-169,0.601999868,0.798496186,1153.53838,0.161326062,"Beit Yatir Far","Beit Yatir Far_03_01_2017",1602.319519,0.803399008,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"35",582,"T1",1,2017,"Beit Yatir Far 30","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.12643833,31.37087667,"29/04/2012","03/01/2017",1710,-0.415203445,-169,0.601999868,0.798496186,1242.59352,0.244314779,"Beit Yatir Far","Beit Yatir Far_03_01_2017",1601.479113,0.802619979,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",583,"T1",1,2017,"Beit Yatir Far 31","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.125855,31.37146167,"29/04/2012","03/01/2017",1710,-0.415203445,-169,0.601999868,0.798496186,1185.337917,0.190959419,"Beit Yatir Far","Beit Yatir Far_03_01_2017",1585.997409,0.788268945,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"37",584,"T1",1,2017,"Beit Yatir Far 35","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.12458167,31.37162333,"29/04/2012","03/01/2017",1710,-0.415203445,-169,0.601999868,0.798496186,1063.756702,0.077660298,"Beit Yatir Far","Beit Yatir Far_03_01_2017",1478.335012,0.688469417,1,0,0,0,0,0,6,0,0,0,0,0,0,5
"38",585,"T1",1,2017,"Beit Yatir Near 13","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.108805,31.35901667,"29/04/2012","03/01/2017",1710,-0.415203445,-169,0.601999868,0.798496186,356.7091014,-0.581223329,"Beit Yatir Near","Beit Yatir Near_03_01_2017",109.35448,-0.58053085,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"39",586,"T1",1,2017,"Beit Yatir Near 16","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.109915,31.357945,"29/04/2012","03/01/2017",1710,-0.415203445,-169,0.601999868,0.798496186,279.9604877,-0.652743839,"Beit Yatir Near","Beit Yatir Near_03_01_2017",186.637706,-0.508891822,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"40",587,"T1",1,2017,"Beit Yatir Near 19","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.10781833,31.359205,"29/04/2012","03/01/2017",1710,-0.415203445,-169,0.601999868,0.798496186,435.361608,-0.507928619,"Beit Yatir Near","Beit Yatir Near_03_01_2017",146.119403,-0.546450967,2,0,0,0,0,0,0,0,1,1,1,0,0,2
"41",588,"T1",1,2017,"Beit Yatir Near 20","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.11000167,31.35935167,"29/04/2012","03/01/2017",1710,-0.415203445,-169,0.601999868,0.798496186,237.9099248,-0.691929924,"Beit Yatir Near","Beit Yatir Near_03_01_2017",59.323529,-0.626907909,2,0,0,0,0,0,0,0,0,1,0,0,0,4
"42",589,"T1",1,2017,"Beit Yatir Near 23","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.11087333,31.35851833,"29/04/2012","03/01/2017",1710,-0.415203445,-169,0.601999868,0.798496186,173.8536265,-0.751622717,"Beit Yatir Near","Beit Yatir Near_03_01_2017",79.278269,-0.608410516,11,0,0,0,0,0,0,0,0,2,1,0,0,2
"43",590,"T1",1,2017,"Beit Yatir Near 34","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.11060333,31.358945,"29/04/2012","03/01/2017",1710,-0.415203445,-169,0.601999868,0.798496186,190.1258063,-0.736458996,"Beit Yatir Near","Beit Yatir Near_03_01_2017",59.651658,-0.626603744,3,0,0,0,0,0,0,0,0,1,0,0,0,2
"44",591,"T1",1,2017,"Beit Yatir Near 4","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.11015333,31.358365,"29/04/2012","03/01/2017",1710,-0.415203445,-169,0.601999868,0.798496186,244.4251524,-0.685858513,"Beit Yatir Near","Beit Yatir Near_03_01_2017",136.416849,-0.555444917,2,0,0,0,0,0,0,0,0,0,0,0,0,2
"45",592,"T1",1,2017,"Beit Yatir Near 6","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.10980333,31.35743,"29/04/2012","03/01/2017",1710,-0.415203445,-169,0.601999868,0.798496186,314.5320438,-0.620527292,"Beit Yatir Near","Beit Yatir Near_03_01_2017",237.149037,-0.462069467,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",593,"T1",1,2016,"Har Amasa Far 25","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.09341833,31.33299667,"29/04/2012","22/12/2016",1698,-0.42557215,184,0.976584383,-0.215134707,1253.875948,0.25482865,"Har Amasa Far","Har Amasa Far_22_12_2016",264.084963,-0.437100743,2,0,0,0,0,0,0,0,0,0,0,0,0,4
"47",594,"T1",1,2016,"Har Amasa Far 29","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.09238,31.33252833,"29/04/2012","22/12/2016",1698,-0.42557215,184,0.976584383,-0.215134707,1352.842874,0.347053964,"Har Amasa Far","Har Amasa Far_22_12_2016",228.083203,-0.470473199,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"48",595,"T1",1,2016,"Har Amasa Far 32","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.09116167,31.33217333,"29/04/2012","22/12/2016",1698,-0.42557215,184,0.976584383,-0.215134707,1454.232918,0.441537334,"Har Amasa Far","Har Amasa Far_22_12_2016",203.661502,-0.493111319,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"49",596,"T1",1,2016,"Har Amasa Far 4","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.090805,31.33159167,"29/04/2012","22/12/2016",1698,-0.42557215,184,0.976584383,-0.215134707,1525.891292,0.508314351,"Har Amasa Far","Har Amasa Far_22_12_2016",181.830487,-0.513347957,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"50",597,"T1",1,2016,"Har Amasa Far 6","Mediterranean Desert Transition Zone",NA,"Har Amasa","Far",NA,NA,35.09290167,31.33323167,"29/04/2012","22/12/2016",1698,-0.42557215,184,0.976584383,-0.215134707,1260.555098,0.261052817,"Har Amasa Far","Har Amasa Far_22_12_2016",228.291462,-0.47028015,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"51",598,"T1",1,2016,"Har Amasa Near 13","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.099485,31.34426,"29/04/2012","22/12/2016",1698,-0.42557215,184,0.976584383,-0.215134707,64.05409988,-0.853942717,"Har Amasa Near","Har Amasa Near_22_12_2016",38.76434,-0.645965606,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"52",599,"T1",1,2016,"Har Amasa Near 22","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.10005833,31.343195,"29/04/2012","22/12/2016",1698,-0.42557215,184,0.976584383,-0.215134707,28.94936059,-0.886656127,"Har Amasa Near","Har Amasa Near_22_12_2016",25.62629,-0.658144149,3,0,0,0,0,0,0,0,0,0,0,0,0,1
"53",600,"T1",1,2016,"Har Amasa Near 26","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09904045,31.3453678,"29/04/2012","22/12/2016",1698,-0.42557215,184,0.976584383,-0.215134707,123.7246377,-0.798336927,"Har Amasa Near","Har Amasa Near_22_12_2016",41.322422,-0.643594347,0,0,0,0,0,0,3,0,0,0,2,0,0,5
"54",601,"T1",1,2016,"Har Amasa Near 31","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09798148,31.34496113,"29/04/2012","22/12/2016",1698,-0.42557215,184,0.976584383,-0.215134707,214.8453148,-0.713423377,"Har Amasa Near","Har Amasa Near_22_12_2016",0,-0.681898884,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"55",602,"T1",1,2016,"Har Amasa Near 34","Mediterranean Desert Transition Zone",NA,"Har Amasa","Near",NA,NA,35.09994667,31.34099833,"29/04/2012","22/12/2016",1698,-0.42557215,184,0.976584383,-0.215134707,170.8897359,-0.754384708,"Har Amasa Near","Har Amasa Near_22_12_2016",42.469687,-0.64253087,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"56",603,"T1",1,2016,"Lahav Far 22","Mediterranean Desert Transition Zone",NA,"Lahav","Far",NA,NA,34.85894,31.376562,"29/04/2012","20/11/2016",1666,-0.45322203,152,0.933320524,0.359044287,649.4321578,-0.308440522,"Lahav Far","Lahav Far_20_11_2016",83.698196,-0.604313388,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"57",604,"T1",1,2016,"Lahav Far 26","Mediterranean Desert Transition Zone",NA,"Lahav","Far",NA,NA,34.859833,31.376088,"29/04/2012","20/11/2016",1666,-0.45322203,152,0.933320524,0.359044287,569.0407193,-0.383355708,"Lahav Far","Lahav Far_20_11_2016",44.446405,-0.640698517,1,0,0,0,0,0,0,1,1,0,0,0,0,4
"58",605,"T1",1,2016,"Lahav Far 27","Mediterranean Desert Transition Zone",NA,"Lahav","Far",NA,NA,34.85821,31.376612,"29/04/2012","20/11/2016",1666,-0.45322203,152,0.933320524,0.359044287,718.6876625,-0.243902692,"Lahav Far","Lahav Far_20_11_2016",117.788597,-0.572712699,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"59",606,"T1",1,2016,"Lahav Far 31","Mediterranean Desert Transition Zone",NA,"Lahav","Far",NA,NA,34.859833,31.376088,"29/04/2012","20/11/2016",1666,-0.45322203,152,0.933320524,0.359044287,569.0407193,-0.383355708,"Lahav Far","Lahav Far_20_11_2016",44.446405,-0.640698517,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"60",607,"T1",1,2016,"Lahav Far 32","Mediterranean Desert Transition Zone",NA,"Lahav","Far",NA,NA,34.860872,31.376445,"29/04/2012","20/11/2016",1666,-0.45322203,152,0.933320524,0.359044287,466.5968195,-0.478821146,"Lahav Far","Lahav Far_20_11_2016",56.631084,-0.629403717,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"61",608,"T1",1,2016,"Lahav Far 44","Mediterranean Desert Transition Zone",NA,"Lahav","Far",NA,NA,34.856545,31.37536,"29/04/2012","20/11/2016",1666,-0.45322203,152,0.933320524,0.359044287,890.5676625,-0.083731131,"Lahav Far","Lahav Far_20_11_2016",51.551725,-0.634112117,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"62",609,"T1",1,2016,"Lahav Near 11","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.864305,31.383437,"29/04/2012","20/11/2016",1666,-0.45322203,152,0.933320524,0.359044287,361.3887989,-0.576862412,"Lahav Near","Lahav Near_20_11_2016",585.86432,-0.138821783,7,0,0,0,0,0,0,0,0,0,0,0,0,8
"63",610,"T1",1,2016,"Lahav Near 20","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.865683,31.382028,"29/04/2012","20/11/2016",1666,-0.45322203,152,0.933320524,0.359044287,157.5407285,-0.766824383,"Lahav Near","Lahav Near_20_11_2016",455.463818,-0.259698792,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",611,"T1",1,2016,"Lahav Near 23","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.863857,31.383998,"29/04/2012","20/11/2016",1666,-0.45322203,152,0.933320524,0.359044287,436.3675542,-0.506991198,"Lahav Near","Lahav Near_20_11_2016",647.015737,-0.082136415,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"65",612,"T1",1,2016,"Lahav Near 25","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.865225,31.383152,"29/04/2012","20/11/2016",1666,-0.45322203,152,0.933320524,0.359044287,283.7054701,-0.649253965,"Lahav Near","Lahav Near_20_11_2016",565.194534,-0.157982,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"66",613,"T1",1,2016,"Lahav Near 30","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.865302,31.38264,"29/04/2012","20/11/2016",1666,-0.45322203,152,0.933320524,0.359044287,232.8531271,-0.696642254,"Lahav Near","Lahav Near_20_11_2016",511.248254,-0.20798844,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",614,"T1",1,2016,"Lahav Near 34","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.864598,31.384017,"29/04/2012","20/11/2016",1666,-0.45322203,152,0.933320524,0.359044287,396.6446274,-0.544008205,"Lahav Near","Lahav Near_20_11_2016",652.187049,-0.077342778,3,0,0,0,0,0,0,0,0,0,0,0,0,1
"68",615,"T1",1,2016,"Lahav Near 4","Mediterranean Desert Transition Zone",NA,"Lahav","Near",NA,NA,34.86676,31.383597,"29/04/2012","20/11/2016",1666,-0.45322203,152,0.933320524,0.359044287,200.0241613,-0.727234915,"Lahav Near","Lahav Near_20_11_2016",569.559888,-0.153935459,4,0,0,0,0,0,0,0,0,0,0,0,0,1
"69",616,"T1",1,2016,"Lehavim Far 13","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.83665833,31.36956333,"29/04/2012","05/11/2016",1651,-0.466182911,137,-0.942514455,0.334165383,1053.978393,0.068548086,"Lehavim Far","Lehavim Far_05_11_2016",143.94122,-0.548470071,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"70",617,"T1",1,2016,"Lehavim Far 23","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.83568333,31.36977167,"29/04/2012","05/11/2016",1651,-0.466182911,137,-0.942514455,0.334165383,959.3259989,-0.019656602,"Lehavim Far","Lehavim Far_05_11_2016",164.664952,-0.529259848,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"71",618,"T1",1,2016,"Lehavim Far 27","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.83530833,31.37007,"29/04/2012","05/11/2016",1651,-0.466182911,137,-0.942514455,0.334165383,921.0804042,-0.055296913,"Lehavim Far","Lehavim Far_05_11_2016",187.263925,-0.508311338,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"72",619,"T1",1,2016,"Lehavim Far 31","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.83,31.370815,"29/04/2012","05/11/2016",1651,-0.466182911,137,-0.942514455,0.334165383,414.7427539,-0.52714292,"Lehavim Far","Lehavim Far_05_11_2016",505.486213,-0.213329664,0,0,0,0,0,0,1,0,0,1,0,0,0,1
