Project.ID,Cycle_number,year,Deployment.id_new,Unit,Subunit,Site,Settlements,Agriculture,Dunes,Lon,Lat,Start.date,Time.Diff,rescaled_Time.Diff,Monitoring.Time.Diff_numeric,sinus_Monitoring.Time.Diff,cosinus_Monitoring.Time.Diff,Distance,Transect,Transect_with_date,Distance_agri,Distance_agri_rescaled,Canis aureus,Canis lupus,Capra nubiana,Dama mesopotamica,Equus hemionus,Gazella dorcas,Gazella gazella,Hyaena hyaena,Hystrix indica,Lepus capensis,Meles meles,Oryx leucoryx,Sus scrofa,Vulpes vulpes
T4,4,2022,Har Amasa Far 7,Mediterranean Desert Transition Zone,NA,Har Amasa,Far,NA,NA,35.09194571,31.33134685,24/11/2022,3861,1.37304448,156,-0.881784619,0.471652294,1453.034605,Har Amasa Far,Har Amasa Far_24_11_2022,255.864456,-0.44706125,2,0,0,0,0,0,4,0,0,11,0,0,0,5
T4,4,2022,Har Amasa Far 8,Mediterranean Desert Transition Zone,NA,Har Amasa,Far,NA,NA,35.09176634,31.33059938,24/11/2022,3861,1.37304448,156,-0.881784619,0.471652294,1530.720514,Har Amasa Far,Har Amasa Far_24_11_2022,209.457557,-0.489901954,0,0,0,0,0,0,1,0,0,0,0,0,0,1
T4,4,2022,Har Amasa Near 1,Mediterranean Desert Transition Zone,NA,Har Amasa,Near,NA,NA,35.09923194,31.34524492,24/11/2022,3861,1.37304448,156,-0.881784619,0.471652294,79.599692,Har Amasa Near,Har Amasa Near_24_11_2022,54.058243,-0.633359414,0,0,0,0,0,0,2,0,0,0,0,0,0,1
T4,4,2022,Har Amasa Near 2,Mediterranean Desert Transition Zone,NA,Har Amasa,Near,NA,NA,35.09822275,31.34581703,24/11/2022,3861,1.37304448,156,-0.881784619,0.471652294,187.836468,Har Amasa Near,Har Amasa Near_24_11_2022,42.918145,-0.643643437,1,0,0,0,0,0,1,0,0,0,0,0,0,2
T4,4,2022,Har Amasa Near 3,Mediterranean Desert Transition Zone,NA,Har Amasa,Near,NA,NA,35.09792503,31.3448008,24/11/2022,3861,1.37304448,156,-0.881784619,0.471652294,202.031215,Har Amasa Near,Har Amasa Near_24_11_2022,0,-0.683263484,2,0,0,0,0,0,5,0,0,1,0,0,0,3
T4,4,2022,Har Amasa Near 4,Mediterranean Desert Transition Zone,NA,Har Amasa,Near,NA,NA,35.09697452,31.34497948,24/11/2022,3861,1.37304448,156,-0.881784619,0.471652294,293.160396,Har Amasa Near,Har Amasa Near_24_11_2022,0,-0.683263484,1,0,0,0,0,0,2,0,0,0,0,0,0,1
T4,4,2022,Har Amasa Near 5,Mediterranean Desert Transition Zone,NA,Har Amasa,Near,NA,NA,35.09622116,31.34480595,24/11/2022,3861,1.37304448,156,-0.881784619,0.471652294,364.078993,Har Amasa Near,Har Amasa Near_24_11_2022,0,-0.683263484,3,0,0,0,0,0,16,1,0,3,0,0,0,2
T4,4,2022,Har Amasa Near 6,Mediterranean Desert Transition Zone,NA,Har Amasa,Near,NA,NA,35.09601764,31.34406318,24/11/2022,3861,1.37304448,156,-0.881784619,0.471652294,379.963011,Har Amasa Near,Har Amasa Near_24_11_2022,0,-0.683263484,1,0,0,0,0,0,20,0,0,1,0,0,0,9
T4,4,2022,Har Amasa Near 7,Mediterranean Desert Transition Zone,NA,Har Amasa,Near,NA,NA,35.09607732,31.34344524,24/11/2022,3861,1.37304448,156,-0.881784619,0.471652294,370.582523,Har Amasa Near,Har Amasa Near_24_11_2022,43.54697,-0.643062935,0,0,0,0,0,0,6,0,0,1,0,0,0,11
T4,4,2022,Har Amasa Near 8,Mediterranean Desert Transition Zone,NA,Har Amasa,Near,NA,NA,35.09703789,31.34314773,24/11/2022,3861,1.37304448,156,-0.881784619,0.471652294,281.408663,Har Amasa Near,Har Amasa Near_24_11_2022,46.615921,-0.640229821,2,0,0,0,0,0,2,1,0,3,0,0,0,5
T4,4,2022,Har Amasa Near 9,Mediterranean Desert Transition Zone,NA,Har Amasa,Near,NA,NA,35.09631604,31.34230901,24/11/2022,3861,1.37304448,156,-0.881784619,0.471652294,370.818975,Har Amasa Near,Har Amasa Near_24_11_2022,160.205508,-0.535369168,0,0,0,0,0,0,3,0,0,0,0,0,0,3
T4,4,2022,Lahav Far 2,Mediterranean Desert Transition Zone,NA,Lahav,Far,NA,NA,34.85803294,31.3734376,13/11/2022,3850,1.36412343,145,0.467745162,0.883863374,856.851811,Lahav Far,Lahav Far_13_11_2022,30.812118,-0.654819161,3,0,0,0,0,0,0,0,0,0,0,0,0,5
T4,4,2022,Lahav Far 3,Mediterranean Desert Transition Zone,NA,Lahav,Far,NA,NA,34.8590485,31.37325387,13/11/2022,3850,1.36412343,145,0.467745162,0.883863374,782.261102,Lahav Far,Lahav Far_13_11_2022,33.764268,-0.652093873,1,0,0,0,0,0,0,0,1,0,0,0,0,5
T4,4,2022,Lahav Far 4,Mediterranean Desert Transition Zone,NA,Lahav,Far,NA,NA,34.8600858,31.37347944,13/11/2022,3850,1.36412343,145,0.467745162,0.883863374,682.540527,Lahav Far,Lahav Far_13_11_2022,42.307418,-0.644207232,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T4,4,2022,Lahav Far 5,Mediterranean Desert Transition Zone,NA,Lahav,Far,NA,NA,34.86063603,31.37344365,13/11/2022,3850,1.36412343,145,0.467745162,0.883863374,638.122092,Lahav Far,Lahav Far_13_11_2022,42.467739,-0.644059231,2,0,0,0,0,0,0,0,0,0,1,0,0,6
T4,4,2022,Lahav Far 6,Mediterranean Desert Transition Zone,NA,Lahav,Far,NA,NA,34.86140884,31.37318516,13/11/2022,3850,1.36412343,145,0.467745162,0.883863374,590.953095,Lahav Far,Lahav Far_13_11_2022,75.102092,-0.613932706,5,0,0,0,0,0,0,0,0,0,1,0,0,12
T4,4,2022,Lahav Far 7,Mediterranean Desert Transition Zone,NA,Lahav,Far,NA,NA,34.86217696,31.37334804,13/11/2022,3850,1.36412343,145,0.467745162,0.883863374,521.442282,Lahav Far,Lahav Far_13_11_2022,54.204247,-0.63322463,3,0,0,0,0,0,0,0,1,0,1,0,0,2
T4,4,2022,Lahav Far 8,Mediterranean Desert Transition Zone,NA,Lahav,Far,NA,NA,34.862228,31.37240941,13/11/2022,3850,1.36412343,145,0.467745162,0.883863374,584.413053,Lahav Far,Lahav Far_13_11_2022,53.051029,-0.634289227,1,0,0,0,0,0,0,0,0,0,0,0,0,3
T4,4,2022,Lahav Near 1,Mediterranean Desert Transition Zone,NA,Lahav,Near,NA,NA,34.86229095,31.38481964,13/11/2022,3850,1.36412343,145,0.467745162,0.883863374,490.099158,Lahav Near,Lahav Near_13_11_2022,961.613359,0.204453499,0,0,0,0,0,0,0,0,0,0,1,0,0,1
T4,4,2022,Lahav Near 3,Mediterranean Desert Transition Zone,NA,Lahav,Near,NA,NA,34.8644011,31.38431017,13/11/2022,3850,1.36412343,145,0.467745162,0.883863374,337.84132,Lahav Near,Lahav Near_13_11_2022,803.176305,0.058191738,0,0,0,0,0,0,0,0,1,0,0,0,0,0
T4,4,2022,Lahav Near 5,Mediterranean Desert Transition Zone,NA,Lahav,Near,NA,NA,34.8654697,31.38363497,13/11/2022,3850,1.36412343,145,0.467745162,0.883863374,227.390668,Lahav Near,Lahav Near_13_11_2022,691.616722,-0.04479491,1,0,0,0,0,0,0,0,0,0,0,0,0,0
T4,4,2022,Lahav Near 6,Mediterranean Desert Transition Zone,NA,Lahav,Near,NA,NA,34.86670587,31.38374402,13/11/2022,3850,1.36412343,145,0.467745162,0.883863374,209.109267,Lahav Near,Lahav Near_13_11_2022,577.339284,-0.150290556,12,0,0,0,0,0,0,0,3,0,0,0,0,9
T4,4,2022,Lahav Near 7,Mediterranean Desert Transition Zone,NA,Lahav,Near,NA,NA,34.86798629,31.38330123,13/11/2022,3850,1.36412343,145,0.467745162,0.883863374,78.663054,Lahav Near,Lahav Near_13_11_2022,449.520481,-0.268286964,25,0,0,0,0,0,0,0,0,0,0,0,0,2
T4,4,2022,Lahav Near 8,Mediterranean Desert Transition Zone,NA,Lahav,Near,NA,NA,34.86811805,31.38263088,13/11/2022,3850,1.36412343,145,0.467745162,0.883863374,31.124907,Lahav Near,Lahav Near_13_11_2022,434.089138,-0.282532466,40,0,0,0,0,0,0,0,4,0,0,0,0,5
T4,4,2022,Lahav Near 9,Mediterranean Desert Transition Zone,NA,Lahav,Near,NA,NA,34.86763693,31.38217606,13/11/2022,3850,1.36412343,145,0.467745162,0.883863374,28.884185,Lahav Near,Lahav Near_13_11_2022,484.083686,-0.236379811,39,0,0,0,0,0,0,0,1,0,0,0,0,6
T4,4,2022,Lehavim Far 1,Mediterranean Desert Transition Zone,NA,Lehavim,Far,NA,NA,34.8288485,31.37488265,27/11/2022,3864,1.37547749,159,0.939519732,-0.342494779,495.273969,Lehavim Far,Lehavim Far_27_11_2022,855.198378,0.10621611,0,0,0,0,0,0,3,0,0,2,0,0,0,2
T4,4,2022,Lehavim Far 2,Mediterranean Desert Transition Zone,NA,Lehavim,Far,NA,NA,34.82766699,31.37571593,27/11/2022,3864,1.37547749,159,0.939519732,-0.342494779,485.958886,Lehavim Far,Lehavim Far_27_11_2022,716.491273,-0.021831875,0,0,0,0,0,0,0,0,0,0,1,0,0,3
T4,4,2022,Lehavim Far 3,Mediterranean Desert Transition Zone,NA,Lehavim,Far,NA,NA,34.828073,31.37636485,27/11/2022,3864,1.37547749,159,0.939519732,-0.342494779,565.890177,Lehavim Far,Lehavim Far_27_11_2022,732.303539,-0.007234722,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T4,4,2022,Lehavim Far 4,Mediterranean Desert Transition Zone,NA,Lehavim,Far,NA,NA,34.82799556,31.3775582,27/11/2022,3864,1.37547749,159,0.939519732,-0.342494779,662.434246,Lehavim Far,Lehavim Far_27_11_2022,704.870982,-0.03255919,0,0,0,0,0,0,4,0,0,0,0,0,0,4
T4,4,2022,Lehavim Far 5,Mediterranean Desert Transition Zone,NA,Lehavim,Far,NA,NA,34.82740346,31.37801763,27/11/2022,3864,1.37547749,159,0.939519732,-0.342494779,665.18226,Lehavim Far,Lehavim Far_27_11_2022,647.143515,-0.085850518,0,0,0,0,0,0,3,0,0,1,0,0,0,2
T4,4,2022,Lehavim Far 6,Mediterranean Desert Transition Zone,NA,Lehavim,Far,NA,NA,34.82676979,31.37855777,27/11/2022,3864,1.37547749,159,0.939519732,-0.342494779,672.645258,Lehavim Far,Lehavim Far_27_11_2022,590.716826,-0.137941028,2,0,0,0,0,0,4,0,0,0,0,0,0,1
T4,4,2022,Lehavim Far 8,Mediterranean Desert Transition Zone,NA,Lehavim,Far,NA,NA,34.8274732,31.37993028,27/11/2022,3864,1.37547749,159,0.939519732,-0.342494779,834.735633,Lehavim Far,Lehavim Far_27_11_2022,689.557606,-0.046695791,0,0,0,0,0,0,1,2,0,0,0,0,0,1
T4,4,2022,Lehavim Far 9,Mediterranean Desert Transition Zone,NA,Lehavim,Far,NA,NA,34.82829395,31.380833,27/11/2022,3864,1.37547749,159,0.939519732,-0.342494779,961.558762,Lehavim Far,Lehavim Far_27_11_2022,609.390414,-0.120702435,0,0,0,0,0,0,3,0,0,0,1,0,0,7
T4,4,2022,Lehavim Near 1,Mediterranean Desert Transition Zone,NA,Lehavim,Near,NA,NA,34.82299995,31.36495521,27/11/2022,3864,1.37547749,159,0.939519732,-0.342494779,182.044879,Lehavim Near,Lehavim Near_27_11_2022,764.643048,0.022619617,1,0,0,0,0,0,0,0,0,4,0,0,0,3
T4,4,2022,Lehavim Near 2,Mediterranean Desert Transition Zone,NA,Lehavim,Near,NA,NA,34.82452679,31.36482552,27/11/2022,3864,1.37547749,159,0.939519732,-0.342494779,301.027446,Lehavim Near,Lehavim Near_27_11_2022,821.685918,0.075278957,0,0,0,0,0,0,0,0,0,2,1,0,0,0
T4,4,2022,Lehavim Near 4,Mediterranean Desert Transition Zone,NA,Lehavim,Near,NA,NA,34.82327923,31.36398986,27/11/2022,3864,1.37547749,159,0.939519732,-0.342494779,273.957351,Lehavim Near,Lehavim Near_27_11_2022,680.640212,-0.054927916,4,0,0,0,0,0,0,0,0,8,0,0,0,2
T4,4,2022,Lehavim Near 5,Mediterranean Desert Transition Zone,NA,Lehavim,Near,NA,NA,34.82388306,31.36349487,27/11/2022,3864,1.37547749,159,0.939519732,-0.342494779,347.470704,Lehavim Near,Lehavim Near_27_11_2022,665.430466,-0.06896885,0,0,0,0,0,0,0,0,0,6,0,0,0,1
T4,4,2022,Lehavim Near 6,Mediterranean Desert Transition Zone,NA,Lehavim,Near,NA,NA,34.82431289,31.36442988,27/11/2022,3864,1.37547749,159,0.939519732,-0.342494779,310.707674,Lehavim Near,Lehavim Near_27_11_2022,773.854574,0.031123272,2,0,0,0,0,0,0,0,0,7,0,0,0,2
T4,4,2022,Lehavim Near 7,Mediterranean Desert Transition Zone,NA,Lehavim,Near,NA,NA,34.82565433,31.36396066,27/11/2022,3864,1.37547749,159,0.939519732,-0.342494779,443.482325,Lehavim Near,Lehavim Near_27_11_2022,750.327586,0.009404245,3,0,0,0,0,0,3,0,0,4,0,0,0,1
T4,4,2022,Lehavim Near 8,Mediterranean Desert Transition Zone,NA,Lehavim,Near,NA,NA,34.82634902,31.3637136,27/11/2022,3864,1.37547749,159,0.939519732,-0.342494779,513.537467,Lehavim Near,Lehavim Near_27_11_2022,711.108802,-0.026800723,0,0,0,0,0,0,0,0,0,1,0,0,0,1
T4,4,2021,Aderet Far 1,Mediterranean Maquis,Judea,Aderet,Far,NA,NA,34.9819148,31.66638788,10/08/2021,3390,0.99106155,50,-0.262374854,0.964966028,894.023099,Aderet Far,Aderet Far_10_08_2021,918.420206,0.164579578,5,0,0,0,0,0,0,0,0,0,1,0,0,1
T4,4,2021,Aderet Far 2,Mediterranean Maquis,Judea,Aderet,Far,NA,NA,34.98071115,31.66569017,10/08/2021,3390,0.99106155,50,-0.262374854,0.964966028,962.967956,Aderet Far,Aderet Far_10_08_2021,780.482126,0.037241522,4,0,0,0,0,0,3,0,1,0,0,0,0,5
T4,4,2021,Aderet Far 3,Mediterranean Maquis,Judea,Aderet,Far,NA,NA,34.98110879,31.66593672,10/08/2021,3390,0.99106155,50,-0.262374854,0.964966028,939.253135,Aderet Far,Aderet Far_10_08_2021,827.082662,0.080260981,0,0,0,0,0,0,0,0,1,0,1,0,0,3
T4,4,2021,Aderet Far 4,Mediterranean Maquis,Judea,Aderet,Far,NA,NA,34.98151012,31.66627573,10/08/2021,3390,0.99106155,50,-0.262374854,0.964966028,921.71454,Aderet Far,Aderet Far_10_08_2021,879.659859,0.128797818,7,0,0,0,0,0,0,0,0,0,0,0,0,2
T4,4,2021,Aderet Far 5,Mediterranean Maquis,Judea,Aderet,Far,NA,NA,34.98072524,31.66531263,10/08/2021,3390,0.99106155,50,-0.262374854,0.964966028,946.650945,Aderet Far,Aderet Far_10_08_2021,759.213293,0.017607119,1,0,0,0,0,0,0,0,4,0,1,0,0,0
T4,4,2021,Aderet Far 6,Mediterranean Maquis,Judea,Aderet,Far,NA,NA,34.98058677,31.6646055,10/08/2021,3390,0.99106155,50,-0.262374854,0.964966028,935.532087,Aderet Far,Aderet Far_10_08_2021,710.156739,-0.027679624,6,0,0,0,0,0,0,0,3,0,0,0,0,0
T4,4,2021,Aderet Far 7,Mediterranean Maquis,Judea,Aderet,Far,NA,NA,34.98094082,31.66428475,10/08/2021,3390,0.99106155,50,-0.262374854,0.964966028,894.195313,Aderet Far,Aderet Far_10_08_2021,726.108521,-0.012953676,6,0,0,0,0,0,0,1,0,0,0,0,0,1
T4,4,2021,Aderet Far 9,Mediterranean Maquis,Judea,Aderet,Far,NA,NA,34.98180248,31.66326713,10/08/2021,3390,0.99106155,50,-0.262374854,0.964966028,793.577262,Aderet Far,Aderet Far_10_08_2021,634.558946,-0.09746801,10,0,0,0,0,0,3,0,1,0,0,0,0,1
T4,4,2021,Aderet Near 1,Mediterranean Maquis,Judea,Aderet,Near,NA,NA,34.98839904,31.66197496,10/08/2021,3390,0.99106155,50,-0.262374854,0.964966028,158.749033,Aderet Near,Aderet Near_10_08_2021,582.984349,-0.145079293,18,0,0,0,0,0,16,1,0,0,0,0,0,0
T4,4,2021,Aderet Near 2,Mediterranean Maquis,Judea,Aderet,Near,NA,NA,34.98856097,31.66113796,10/08/2021,3390,0.99106155,50,-0.262374854,0.964966028,152.006017,Aderet Near,Aderet Near_10_08_2021,511.986331,-0.21062138,3,0,0,0,0,0,24,2,2,0,2,0,0,2
T4,4,2021,Aderet Near 3,Mediterranean Maquis,Judea,Aderet,Near,NA,NA,34.98904344,31.66043822,10/08/2021,3390,0.99106155,50,-0.262374854,0.964966028,158.468702,Aderet Near,Aderet Near_10_08_2021,470.751728,-0.248687258,0,0,0,0,0,0,11,0,6,0,0,0,0,5
T4,4,2021,Aderet Near 4,Mediterranean Maquis,Judea,Aderet,Near,NA,NA,34.98973176,31.66005067,10/08/2021,3390,0.99106155,50,-0.262374854,0.964966028,135.062856,Aderet Near,Aderet Near_10_08_2021,474.704322,-0.245038406,2,0,0,0,0,0,2,0,0,0,0,0,0,3
T4,4,2021,Aderet Near 5,Mediterranean Maquis,Judea,Aderet,Near,NA,NA,34.98865049,31.65936176,10/08/2021,3390,0.99106155,50,-0.262374854,0.964966028,262.797001,Aderet Near,Aderet Near_10_08_2021,350.84597,-0.359378709,0,0,0,0,0,0,3,0,0,0,0,0,0,4
T4,4,2021,Aderet Near 6,Mediterranean Maquis,Judea,Aderet,Near,NA,NA,34.98931535,31.65962916,10/08/2021,3390,0.99106155,50,-0.262374854,0.964966028,195.644263,Aderet Near,Aderet Near_10_08_2021,413.442428,-0.301592554,0,0,0,0,0,0,3,0,5,0,0,0,0,2
T4,4,2021,Aderet Near 7,Mediterranean Maquis,Judea,Aderet,Near,NA,NA,34.98936899,31.66318665,10/08/2021,3390,0.99106155,50,-0.262374854,0.964966028,111.839975,Aderet Near,Aderet Near_10_08_2021,559.667952,-0.166603912,0,0,0,0,0,0,1,0,3,0,0,0,0,1
T4,4,2021,Aderet Near 8,Mediterranean Maquis,Judea,Aderet,Near,NA,NA,34.98955876,31.66276973,10/08/2021,3390,0.99106155,50,-0.262374854,0.964966028,66.261308,Aderet Near,Aderet Near_10_08_2021,542.891419,-0.182091232,7,0,0,0,0,0,10,0,1,0,1,0,0,3
T4,4,2021,Aderet Near 9,Mediterranean Maquis,Judea,Aderet,Near,NA,NA,34.98874705,31.66254257,10/08/2021,3390,0.99106155,50,-0.262374854,0.964966028,130.081372,Aderet Near,Aderet Near_10_08_2021,621.775971,-0.109268661,0,0,0,0,0,0,3,1,0,0,3,0,0,2
T4,4,2021,Beit Oren Far 1,Mediterranean Maquis,Carmel,Beit Oren,Far,NA,NA,35.00842944,32.72557098,07/08/2021,3387,0.98862854,47,0.123573123,-0.992335469,342.939275,Beit Oren Far,Beit Oren Far_07_08_2021,590.989579,-0.137689235,46,0,0,0,0,0,0,0,1,0,0,0,6,0
T4,4,2021,Beit Oren Far 2,Mediterranean Maquis,Carmel,Beit Oren,Far,NA,NA,35.0078769,32.72610294,07/08/2021,3387,0.98862854,47,0.123573123,-0.992335469,358.311246,Beit Oren Far,Beit Oren Far_07_08_2021,545.97545,-0.179244197,39,0,0,0,0,0,0,0,0,0,0,0,0,0
T4,4,2021,Beit Oren Far 3,Mediterranean Maquis,Carmel,Beit Oren,Far,NA,NA,35.00737064,32.72631871,07/08/2021,3387,0.98862854,47,0.123573123,-0.992335469,326.199746,Beit Oren Far,Beit Oren Far_07_08_2021,535.45301,-0.188958027,17,0,0,0,0,0,0,0,3,0,0,0,0,0
T4,4,2021,Beit Oren Far 5,Mediterranean Maquis,Carmel,Beit Oren,Far,NA,NA,35.00650361,32.72566913,07/08/2021,3387,0.98862854,47,0.123573123,-0.992335469,382.364242,Beit Oren Far,Beit Oren Far_07_08_2021,628.60383,-0.102965498,1,0,0,0,0,0,0,0,0,0,0,0,1,0
T4,4,2021,Beit Oren Far 6,Mediterranean Maquis,Carmel,Beit Oren,Far,NA,NA,35.0056557,32.72521248,07/08/2021,3387,0.98862854,47,0.123573123,-0.992335469,421.372529,Beit Oren Far,Beit Oren Far_07_08_2021,705.056142,-0.032388259,3,0,0,0,0,0,0,1,0,0,0,0,0,0
T4,4,2021,Beit Oren Far 8,Mediterranean Maquis,Carmel,Beit Oren,Far,NA,NA,35.00436455,32.72568577,07/08/2021,3387,0.98862854,47,0.123573123,-0.992335469,368.136233,Beit Oren Far,Beit Oren Far_07_08_2021,667.946146,-0.066646491,4,0,0,0,0,0,0,1,0,0,0,0,0,0
T4,4,2021,Beit Oren Far 9,Mediterranean Maquis,Carmel,Beit Oren,Far,NA,NA,35.00359643,32.72525761,07/08/2021,3387,0.98862854,47,0.123573123,-0.992335469,415.483356,Beit Oren Far,Beit Oren Far_07_08_2021,714.013319,-0.024119407,8,0,0,0,0,0,0,2,3,0,0,0,0,0
T4,4,2021,Beit Oren Near 3,Mediterranean Maquis,Carmel,Beit Oren,Near,NA,NA,35.00111975,32.73439612,07/08/2021,3387,0.98862854,47,0.123573123,-0.992335469,48.217381,Beit Oren Near,Beit Oren Near_07_08_2021,232.263816,-0.46884827,1,0,0,0,0,0,0,0,0,0,0,0,11,0
T4,4,2021,Beit Oren Near 4,Mediterranean Maquis,Carmel,Beit Oren,Near,NA,NA,35.00207964,32.73342622,07/08/2021,3387,0.98862854,47,0.123573123,-0.992335469,31.644156,Beit Oren Near,Beit Oren Near_07_08_2021,123.415049,-0.569332418,0,0,0,0,0,0,0,0,3,0,0,0,4,0
T4,4,2021,Beit Oren Near 5,Mediterranean Maquis,Carmel,Beit Oren,Near,NA,NA,35.00241358,32.73334725,07/08/2021,3387,0.98862854,47,0.123573123,-0.992335469,24.701906,Beit Oren Near,Beit Oren Near_07_08_2021,120.234008,-0.572269008,0,0,0,0,0,0,0,0,0,0,0,0,11,1
T4,4,2021,Beit Oren Near 6,Mediterranean Maquis,Carmel,Beit Oren,Near,NA,NA,35.00308111,32.7334626,07/08/2021,3387,0.98862854,47,0.123573123,-0.992335469,0,Beit Oren Near,Beit Oren Near_07_08_2021,142.284992,-0.551912559,5,0,0,0,0,0,0,0,8,0,2,0,11,2
T4,4,2021,Beit Oren Near 7,Mediterranean Maquis,Carmel,Beit Oren,Near,NA,NA,35.00393271,32.73301388,07/08/2021,3387,0.98862854,47,0.123573123,-0.992335469,0,Beit Oren Near,Beit Oren Near_07_08_2021,84.39878,-0.605350433,3,0,0,0,0,0,0,0,0,0,0,0,12,0
T4,4,2021,Beit Oren Near 8,Mediterranean Maquis,Carmel,Beit Oren,Near,NA,NA,35.0041312,32.73310442,07/08/2021,3387,0.98862854,47,0.123573123,-0.992335469,0,Beit Oren Near,Beit Oren Near_07_08_2021,88.386161,-0.601669467,8,0,0,0,0,0,0,0,5,0,3,0,19,3
T4,4,2021,Beit Oren Near 9,Mediterranean Maquis,Carmel,Beit Oren,Near,NA,NA,35.00422675,32.73291856,07/08/2021,3387,0.98862854,47,0.123573123,-0.992335469,0,Beit Oren Near,Beit Oren Near_07_08_2021,66.535626,-0.621840871,1,0,0,0,0,0,0,0,0,0,0,0,17,0
T4,4,2021,Ein Yaakov Far 1,Mediterranean Maquis,Galilee,Ein Yaakov,Far,NA,NA,35.22749417,33.0038578,06/07/2021,3355,0.96267641,15,0.65028784,-0.759687913,222.485723,Ein Yaakov Far,Ein Yaakov Far_06_07_2021,351.188037,-0.359062929,39,0,0,0,0,0,0,0,0,0,0,0,73,2
T4,4,2021,Ein Yaakov Far 2,Mediterranean Maquis,Galilee,Ein Yaakov,Far,NA,NA,35.22768695,33.00335,06/07/2021,3355,0.96267641,15,0.65028784,-0.759687913,281.577295,Ein Yaakov Far,Ein Yaakov Far_06_07_2021,398.942954,-0.314977798,0,0,0,0,0,0,0,0,0,0,0,0,3,0
T4,4,2021,Ein Yaakov Far 3,Mediterranean Maquis,Galilee,Ein Yaakov,Far,NA,NA,35.22804368,33.00321307,06/07/2021,3355,0.96267641,15,0.65028784,-0.759687913,305.215725,Ein Yaakov Far,Ein Yaakov Far_06_07_2021,434.577762,-0.282081391,3,0,0,0,0,0,0,0,0,0,0,0,11,0
T4,4,2021,Ein Yaakov Far 4,Mediterranean Maquis,Galilee,Ein Yaakov,Far,NA,NA,35.22824015,33.00293498,06/07/2021,3355,0.96267641,15,0.65028784,-0.759687913,339.874364,Ein Yaakov Far,Ein Yaakov Far_06_07_2021,468.06383,-0.251168602,8,0,0,0,0,0,0,0,0,0,0,0,24,0
T4,4,2021,Ein Yaakov Far 5,Mediterranean Maquis,Galilee,Ein Yaakov,Far,NA,NA,35.22910584,33.00277865,06/07/2021,3355,0.96267641,15,0.65028784,-0.759687913,378.574823,Ein Yaakov Far,Ein Yaakov Far_06_07_2021,543.076469,-0.181920402,2,0,0,0,0,0,0,0,0,0,0,0,18,0
T4,4,2021,Ein Yaakov Far 6,Mediterranean Maquis,Galilee,Ein Yaakov,Far,NA,NA,35.22948135,33.00259701,06/07/2021,3355,0.96267641,15,0.65028784,-0.759687913,409.10897,Ein Yaakov Far,Ein Yaakov Far_06_07_2021,583.363313,-0.144729451,0,0,0,0,0,0,0,0,2,0,0,0,8,0
T4,4,2021,Ein Yaakov Far 7,Mediterranean Maquis,Galilee,Ein Yaakov,Far,NA,NA,35.23037251,33.00275559,06/07/2021,3355,0.96267641,15,0.65028784,-0.759687913,424.144038,Ein Yaakov Far,Ein Yaakov Far_06_07_2021,644.761364,-0.08804961,3,0,0,0,0,0,0,0,0,0,0,0,4,1
T4,4,2021,Ein Yaakov Far 8,Mediterranean Maquis,Galilee,Ein Yaakov,Far,NA,NA,35.23078959,33.00287819,06/07/2021,3355,0.96267641,15,0.65028784,-0.759687913,426.389055,Ein Yaakov Far,Ein Yaakov Far_06_07_2021,672.852857,-0.062116842,2,0,0,0,0,0,0,0,0,0,0,0,5,0
T4,4,2021,Ein Yaakov Far 9,Mediterranean Maquis,Galilee,Ein Yaakov,Far,NA,NA,35.2312573,33.00293161,06/07/2021,3355,0.96267641,15,0.65028784,-0.759687913,437.817713,Ein Yaakov Far,Ein Yaakov Far_06_07_2021,709.617305,-0.028177604,5,0,0,0,0,0,0,0,0,0,0,0,12,0
T4,4,2021,Ein Yaakov Near 1,Mediterranean Maquis,Galilee,Ein Yaakov,Near,NA,NA,35.22499569,33.00561653,06/07/2021,3355,0.96267641,15,0.65028784,-0.759687913,56.296719,Ein Yaakov Near,Ein Yaakov Near_06_07_2021,56.383813,-0.631212555,23,0,0,0,0,0,0,0,0,0,0,0,55,2
T4,4,2021,Ein Yaakov Near 2,Mediterranean Maquis,Galilee,Ein Yaakov,Near,NA,NA,35.22589054,33.00549872,06/07/2021,3355,0.96267641,15,0.65028784,-0.759687913,34.052597,Ein Yaakov Near,Ein Yaakov Near_06_07_2021,136.052003,-0.557666566,9,0,0,0,0,0,0,0,0,0,0,0,59,0
T4,4,2021,Ein Yaakov Near 3,Mediterranean Maquis,Galilee,Ein Yaakov,Near,NA,NA,35.22617988,33.00555973,06/07/2021,3355,0.96267641,15,0.65028784,-0.759687913,25.497279,Ein Yaakov Near,Ein Yaakov Near_06_07_2021,159.573427,-0.535952676,56,1,0,0,0,0,0,0,0,0,0,0,42,0
T4,4,2021,Ein Yaakov Near 4,Mediterranean Maquis,Galilee,Ein Yaakov,Near,NA,NA,35.22685781,33.00556226,06/07/2021,3355,0.96267641,15,0.65028784,-0.759687913,24.412534,Ein Yaakov Near,Ein Yaakov Near_06_07_2021,221.233383,-0.479031056,5,0,0,0,0,0,0,0,0,0,0,0,66,0
