,Project.ID,Cycle_number,year,Deployment.id_new,Unit,Subunit,Site,Settlements,Agriculture,Dunes,Lon,Lat,Monitoring_start_date,Start.date,Time.Diff,rescaled_Time.Diff,Monitoring.Time.Diff_numeric,sinus_Monitoring.Time.Diff,cosinus_Monitoring.Time.Diff,Distance,Distance_rescaled,Transect,Transect_with_date,Distance_agri,Distance_agri_rescaled,Canis aureus,Canis lupus,Capra nubiana,Dama mesopotamica,Equus hemionus,Gazella dorcas,Gazella gazella,Hyaena hyaena,Hystrix indica,Lepus capensis,Meles meles,Oryx leucoryx,Sus scrofa,Vulpes vulpes
2019,T3,3,2020,Merhav Am Near 5,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82854508,30.88358513,29/04/2012,05/10/2020,3081,0.769421096,106,-0.7271425,0.686486551,310.8496753,-0.623958818,Merhav Am Near,Merhav Am Near_05_10_2020,797.753751,0.057592803,8,0,0,0,0,0,0,0,0,0,0,0,0,6
2020,T3,3,2020,Merhav Am Near 6,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82775986,30.88414995,29/04/2012,05/10/2020,3081,0.769421096,106,-0.7271425,0.686486551,247.4280104,-0.683060209,Merhav Am Near,Merhav Am Near_05_10_2020,750.819198,0.014086005,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,T3,3,2020,Merhav Am Near 8,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82697431,30.88471881,29/04/2012,05/10/2020,3081,0.769421096,106,-0.7271425,0.686486551,200.1080534,-0.727156738,Merhav Am Near,Merhav Am Near_05_10_2020,702.668755,-0.030547884,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,T3,3,2020,Merhav Am Near 9,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82685462,30.88576673,29/04/2012,05/10/2020,3081,0.769421096,106,-0.7271425,0.686486551,112.3359757,-0.808949795,Merhav Am Near,Merhav Am Near_05_10_2020,666.560235,-0.064019304,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,T2,2,2019,Merhav Am Far 2,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.83816,30.8967,29/04/2012,20/01/2019,2457,0.230248438,-152,-0.933320524,0.359044287,1105.423537,0.116488794,Merhav Am Far,Merhav Am Far_20_01_2019,611.658812,-0.114911131,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1440,T2,2,2019,Merhav Am Far 4,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.83662,30.89745,29/04/2012,20/01/2019,2457,0.230248438,-152,-0.933320524,0.359044287,1102.060091,0.113354466,Merhav Am Far,Merhav Am Far_20_01_2019,505.403696,-0.213406155,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1441,T2,2,2019,Merhav Am Far 5,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.83595,30.89733,29/04/2012,20/01/2019,2457,0.230248438,-152,-0.933320524,0.359044287,1053.037584,0.067671364,Merhav Am Far,Merhav Am Far_20_01_2019,520.083895,-0.199798089,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1442,T2,2,2019,Merhav Am Far 6,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.83547,30.89761,29/04/2012,20/01/2019,2457,0.230248438,-152,-0.933320524,0.359044287,1052.990916,0.067627875,Merhav Am Far,Merhav Am Far_20_01_2019,495.327916,-0.222746074,3,0,0,0,0,0,0,1,1,0,0,0,0,1
1443,T2,2,2019,Merhav Am Far 8,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.83371,30.89812,29/04/2012,20/01/2019,2457,0.230248438,-152,-0.933320524,0.359044287,1024.49543,0.041073498,Merhav Am Far,Merhav Am Far_20_01_2019,501.763261,-0.216780719,20,0,0,0,0,0,0,3,0,0,0,0,0,1
1444,T2,2,2019,Merhav Am Near 1,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.83199,30.88178,29/04/2012,20/01/2019,2457,0.230248438,-152,-0.933320524,0.359044287,491.1219589,-0.455966655,Merhav Am Near,Merhav Am Near_20_01_2019,1087.213653,0.325912684,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1446,T2,2,2019,Merhav Am Near 3,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.83157,30.88233,29/04/2012,20/01/2019,2457,0.230248438,-152,-0.933320524,0.359044287,420.8737217,-0.521429593,Merhav Am Near,Merhav Am Near_20_01_2019,1051.917804,0.293194584,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1445,T2,2,2019,Merhav Am Near 2,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.83116,30.88251,29/04/2012,20/01/2019,2457,0.230248438,-152,-0.933320524,0.359044287,392.0596129,-0.548280889,Merhav Am Near,Merhav Am Near_20_01_2019,1015.377452,0.259322871,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1447,T2,2,2019,Merhav Am Near 5,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82848,30.88366,29/04/2012,20/01/2019,2457,0.230248438,-152,-0.933320524,0.359044287,303.640368,-0.630677029,Merhav Am Near,Merhav Am Near_20_01_2019,794.369682,0.054455882,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1448,T2,2,2019,Merhav Am Near 6,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82795,30.88404,29/04/2012,20/01/2019,2457,0.230248438,-152,-0.933320524,0.359044287,260.061897,-0.671286941,Merhav Am Near,Merhav Am Near_20_01_2019,762.429946,0.024848789,6,0,0,0,0,2,0,0,1,1,0,0,0,13
1449,T2,2,2019,Merhav Am Near 7,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82763,30.88438,29/04/2012,20/01/2019,2457,0.230248438,-152,-0.933320524,0.359044287,222.424499,-0.706360485,Merhav Am Near,Merhav Am Near_20_01_2019,750.790941,0.014059811,1,0,0,0,0,0,0,0,0,0,0,0,0,5
1450,T2,2,2019,Merhav Am Near 8,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82693,30.88487,29/04/2012,20/01/2019,2457,0.230248438,-152,-0.933320524,0.359044287,186.6059952,-0.739739038,Merhav Am Near,Merhav Am Near_20_01_2019,693.918363,-0.038659212,2,0,0,0,0,0,0,0,0,0,0,0,0,6
1451,T2,2,2019,Merhav Am Near 9,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82675,30.88546,29/04/2012,20/01/2019,2457,0.230248438,-152,-0.933320524,0.359044287,142.4725426,-0.780866127,Merhav Am Near,Merhav Am Near_20_01_2019,662.161947,-0.068096373,4,0,0,0,0,0,0,0,0,0,0,0,0,0
884,T1,1,2016,Merhav Am Far 20,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.83622333,30.89828667,29/04/2012,23/06/2016,1516,-0.582830842,2,0.909297427,-0.416146837,1155.179316,0.162855217,Merhav Am Far,Merhav Am Far_23_06_2016,412.570157,-0.299459815,0,0,0,0,0,0,0,0,2,0,0,0,0,1
885,T1,1,2016,Merhav Am Far 29,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.83711,30.897415,29/04/2012,23/06/2016,1516,-0.582830842,2,0.909297427,-0.416146837,1128.486793,0.137980985,Merhav Am Far,Merhav Am Far_23_06_2016,513.331487,-0.206057351,0,0,0,0,0,0,0,0,1,0,0,0,0,1
883,T1,1,2016,Merhav Am Far 18,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.83767667,30.897085,29/04/2012,23/06/2016,1516,-0.582830842,2,0.909297427,-0.416146837,1121.069404,0.131068867,Merhav Am Far,Merhav Am Far_23_06_2016,558.879926,-0.163835435,0,0,0,0,0,0,0,0,0,1,0,0,0,1
880,T1,1,2016,Merhav Am Far 13,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.83339511,30.89888087,29/04/2012,23/06/2016,1516,-0.582830842,2,0.909297427,-0.416146837,1092.129484,0.10410033,Merhav Am Far,Merhav Am Far_23_06_2016,450.137264,-0.264636333,0,0,0,0,0,0,0,2,2,0,0,0,0,2
879,T1,1,2016,Merhav Am Far 1,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.83645167,30.897225,29/04/2012,23/06/2016,1516,-0.582830842,2,0.909297427,-0.416146837,1072.495205,0.085803535,Merhav Am Far,Merhav Am Far_23_06_2016,529.942902,-0.190659112,0,0,0,0,0,0,0,1,0,0,0,0,0,0
882,T1,1,2016,Merhav Am Far 17,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.83857,30.89606,29/04/2012,23/06/2016,1516,-0.582830842,2,0.909297427,-0.416146837,1065.686176,0.079458336,Merhav Am Far,Merhav Am Far_23_06_2016,690.894211,-0.041462502,0,0,0,0,0,0,0,0,0,0,0,0,0,1
881,T1,1,2016,Merhav Am Far 16,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.83535167,30.89731,29/04/2012,23/06/2016,1516,-0.582830842,2,0.909297427,-0.416146837,1018.912627,0.035870994,Merhav Am Far,Merhav Am Far_23_06_2016,530.107325,-0.190506697,0,0,0,0,0,0,0,0,0,1,0,0,0,0
889,T1,1,2016,Merhav Am Near 22,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82662333,30.88389667,29/04/2012,23/06/2016,1516,-0.582830842,2,0.909297427,-0.416146837,297.1672063,-0.63670924,Merhav Am Near,Merhav Am Near_23_06_2016,640.7081,-0.087983389,0,0,0,0,0,0,0,0,0,1,0,0,0,0
891,T1,1,2016,Merhav Am Near 7,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82635833,30.88452167,29/04/2012,23/06/2016,1516,-0.582830842,2,0.909297427,-0.416146837,247.4237881,-0.683064144,Merhav Am Near,Merhav Am Near_23_06_2016,649.459855,-0.079870798,0,0,0,0,0,0,0,0,0,0,0,0,0,3
890,T1,1,2016,Merhav Am Near 5,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.83022267,30.88441425,29/04/2012,23/06/2016,1516,-0.582830842,2,0.909297427,-0.416146837,173.3486477,-0.752093297,Merhav Am Near,Merhav Am Near_23_06_2016,979.528889,0.226092423,0,0,0,0,0,0,0,0,0,0,0,0,0,2
888,T1,1,2016,Merhav Am Near 21,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82958667,30.88471,29/04/2012,23/06/2016,1516,-0.582830842,2,0.909297427,-0.416146837,157.5670948,-0.766799813,Merhav Am Near,Merhav Am Near_23_06_2016,935.582318,0.185355386,0,0,0,0,0,0,0,0,0,0,0,0,0,15
886,T1,1,2016,Merhav Am Near 10,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.8269,30.885555,29/04/2012,23/06/2016,1516,-0.582830842,2,0.909297427,-0.416146837,124.9581344,-0.797187456,Merhav Am Near,Merhav Am Near_23_06_2016,674.424433,-0.056729449,0,0,0,0,0,0,0,0,0,0,0,0,0,1
887,T1,1,2016,Merhav Am Near 2,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82552,30.88814833,29/04/2012,23/06/2016,1516,-0.582830842,2,0.909297427,-0.416146837,50.77462973,-0.866317592,Merhav Am Near,Merhav Am Near_23_06_2016,561.037886,-0.161835077,0,0,0,0,0,0,0,0,0,0,0,0,0,2
356,T0,0,2014,Merhav Am Far 1,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.836483,30.898962,29/04/2012,19/06/2014,781,-1.217914021,-2,-0.909297427,-0.416146837,1231.448315,0.233928784,Merhav Am Far,Merhav Am Far_19_06_2014,337.427191,-0.369114892,0,0,0,0,0,0,0,0,1,0,0,0,0,0
357,T0,0,2014,Merhav Am Near 28,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82665,30.888359,29/04/2012,19/06/2014,781,-1.217914021,-2,-0.909297427,-0.416146837,0,-0.913633462,Merhav Am Near,Merhav Am Near_19_06_2014,671.078837,-0.059830707,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2669,T4,4,2022,Sde Boker Far 5,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77437854,30.88639801,29/04/2012,18/09/2022,3794,1.385494983,89,0.860069406,0.510177045,1766.608906,0.732634318,Sde Boker Far,Sde Boker Far_18_09_2022,1239.265876,0.466860131,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,T4,4,2022,Sde Boker Far 7,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77628961,30.88738204,29/04/2012,18/09/2022,3794,1.385494983,89,0.860069406,0.510177045,1718.342573,0.68765588,Sde Boker Far,Sde Boker Far_18_09_2022,1199.384045,0.429890976,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2668,T4,4,2022,Sde Boker Far 4,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77412239,30.88459623,29/04/2012,18/09/2022,3794,1.385494983,89,0.860069406,0.510177045,1647.200415,0.621359915,Sde Boker Far,Sde Boker Far_18_09_2022,1131.259409,0.366741662,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2671,T4,4,2022,Sde Boker Far 8,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77659941,30.8862412,29/04/2012,18/09/2022,3794,1.385494983,89,0.860069406,0.510177045,1604.093847,0.58118976,Sde Boker Far,Sde Boker Far_18_09_2022,1081.525681,0.32064012,0,0,0,0,0,2,0,0,0,3,0,0,0,1
2665,T4,4,2022,Sde Boker Far 1,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77621216,30.8847706,29/04/2012,18/09/2022,3794,1.385494983,89,0.860069406,0.510177045,1515.247078,0.498395219,Sde Boker Far,Sde Boker Far_18_09_2022,988.012965,0.233956884,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2667,T4,4,2022,Sde Boker Far 3,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77713216,30.88518033,29/04/2012,18/09/2022,3794,1.385494983,89,0.860069406,0.510177045,1483.702176,0.468999151,Sde Boker Far,Sde Boker Far_18_09_2022,958.945927,0.207012689,0,0,0,0,0,0,0,0,0,2,0,0,0,2
2672,T4,4,2022,Sde Boker Far 9,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77859162,30.88611143,29/04/2012,18/09/2022,3794,1.385494983,89,0.860069406,0.510177045,1470.140849,0.456361619,Sde Boker Far,Sde Boker Far_18_09_2022,959.339826,0.20737782,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2666,T4,4,2022,Sde Boker Far 2,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77848064,30.88509056,29/04/2012,18/09/2022,3794,1.385494983,89,0.860069406,0.510177045,1389.10968,0.380850281,Sde Boker Far,Sde Boker Far_18_09_2022,870.681079,0.125194056,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2680,T4,4,2022,Sde Boker Near 8,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79523808,30.88076928,29/04/2012,18/09/2022,3794,1.385494983,89,0.860069406,0.510177045,397.441854,-0.543265286,Sde Boker Near,Sde Boker Near_18_09_2022,101.840039,-0.587496492,5,0,0,0,0,0,0,0,1,0,0,0,0,0
2674,T4,4,2022,Sde Boker Near 2,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79478914,30.87998373,29/04/2012,18/09/2022,3794,1.385494983,89,0.860069406,0.510177045,324.398073,-0.611333335,Sde Boker Near,Sde Boker Near_18_09_2022,146.080873,-0.546486683,5,0,0,0,0,3,0,0,2,0,0,0,0,1
2673,T4,4,2022,Sde Boker Near 1,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79412697,30.87947585,29/04/2012,18/09/2022,3794,1.385494983,89,0.860069406,0.510177045,283.203213,-0.649722008,Sde Boker Near,Sde Boker Near_18_09_2022,160.344959,-0.533264341,13,0,0,0,0,0,0,0,16,0,0,0,0,0
2681,T4,4,2022,Sde Boker Near 9,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79575709,30.87935039,29/04/2012,18/09/2022,3794,1.385494983,89,0.860069406,0.510177045,233.582172,-0.695962871,Sde Boker Near,Sde Boker Near_18_09_2022,76.51698,-0.610970141,2,0,0,0,0,0,0,0,10,0,0,0,0,0
2675,T4,4,2022,Sde Boker Near 3,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.7927966,30.87848944,29/04/2012,18/09/2022,3794,1.385494983,89,0.860069406,0.510177045,181.990489,-0.744040137,Sde Boker Near,Sde Boker Near_18_09_2022,195.328524,-0.500835718,4,0,0,0,0,0,0,1,2,0,0,0,0,2
2676,T4,4,2022,Sde Boker Near 4,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.7922454,30.8782014,29/04/2012,18/09/2022,3794,1.385494983,89,0.860069406,0.510177045,153.662499,-0.770438428,Sde Boker Near,Sde Boker Near_18_09_2022,145.765795,-0.54677875,3,0,0,0,0,0,0,0,0,0,0,0,0,5
2677,T4,4,2022,Sde Boker Near 5,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79189873,30.87780746,29/04/2012,18/09/2022,3794,1.385494983,89,0.860069406,0.510177045,115.580149,-0.805926615,Sde Boker Near,Sde Boker Near_18_09_2022,96.917879,-0.592059173,6,0,1,0,0,0,0,0,2,0,0,0,0,8
2678,T4,4,2022,Sde Boker Near 6,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79152255,30.87764919,29/04/2012,18/09/2022,3794,1.385494983,89,0.860069406,0.510177045,103.848273,-0.816859317,Sde Boker Near,Sde Boker Near_18_09_2022,82.197776,-0.605704228,3,0,0,0,0,0,0,0,2,0,0,0,0,4
2679,T4,4,2022,Sde Boker Near 7,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79072224,30.87708548,29/04/2012,18/09/2022,3794,1.385494983,89,0.860069406,0.510177045,54.029401,-0.863284535,Sde Boker Near,Sde Boker Near_18_09_2022,29.530075,-0.654525468,2,0,0,0,0,0,0,0,2,0,0,0,0,7
2027,T3,3,2020,Sde Boker Far 5,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77448985,30.886396,29/04/2012,20/10/2020,3096,0.782381977,121,0.998815225,-0.048663609,1823.293915,0.785457953,Sde Boker Far,Sde Boker Far_20_10_2020,1231.750055,0.459893211,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2026,T3,3,2020,Sde Boker Far 4,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77430645,30.88486929,29/04/2012,20/10/2020,3096,0.782381977,121,0.998815225,-0.048663609,1727.062806,0.695782092,Sde Boker Far,Sde Boker Far_20_10_2020,1134.931028,0.370145133,0,0,0,0,0,1,0,0,0,1,0,0,0,5
2028,T3,3,2020,Sde Boker Far 8,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77624334,30.8863842,29/04/2012,20/10/2020,3096,0.782381977,121,0.998815225,-0.048663609,1697.83783,0.668547917,Sde Boker Far,Sde Boker Far_20_10_2020,1115.150885,0.351809586,0,0,0,0,0,0,0,3,0,0,0,0,0,2
2025,T3,3,2020,Sde Boker Far 3,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77629095,30.88497316,29/04/2012,20/10/2020,3096,0.782381977,121,0.998815225,-0.048663609,1589.957769,0.568016629,Sde Boker Far,Sde Boker Far_20_10_2020,997.724212,0.242958893,0,0,0,0,0,0,0,2,1,1,0,0,0,0
2029,T3,3,2020,Sde Boker Far 9,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77797605,30.88608582,29/04/2012,20/10/2020,3096,0.782381977,121,0.998815225,-0.048663609,1558.103057,0.538331855,Sde Boker Far,Sde Boker Far_20_10_2020,989.165923,0.235025639,2,0,0,0,0,0,0,0,0,0,0,0,0,2
2023,T3,3,2020,Sde Boker Far 1,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77629296,30.88441496,29/04/2012,20/10/2020,3096,0.782381977,121,0.998815225,-0.048663609,1550.837582,0.531561303,Sde Boker Far,Sde Boker Far_20_10_2020,955.404989,0.203730355,1,0,0,0,0,0,0,1,4,3,0,0,0,0
2024,T3,3,2020,Sde Boker Far 2,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77820069,30.88521745,29/04/2012,20/10/2020,3096,0.782381977,121,0.998815225,-0.048663609,1473.706412,0.459684297,Sde Boker Far,Sde Boker Far_20_10_2020,898.01619,0.150532812,0,0,0,0,0,7,0,1,3,0,0,0,0,3
2037,T3,3,2020,Sde Boker Near 8,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79523439,30.88073648,29/04/2012,20/10/2020,3096,0.782381977,121,0.998815225,-0.048663609,530.7508615,-0.419037267,Sde Boker Near,Sde Boker Near_20_10_2020,101.24965,-0.588043763,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,T3,3,2020,Sde Boker Near 2,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79474153,30.88008559,29/04/2012,20/10/2020,3096,0.782381977,121,0.998815225,-0.048663609,449.5218284,-0.494732991,Sde Boker Near,Sde Boker Near_20_10_2020,150.505753,-0.542384963,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,T3,3,2020,Sde Boker Near 9,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79526423,30.87993683,29/04/2012,20/10/2020,3096,0.782381977,121,0.998815225,-0.048663609,446.7219884,-0.497342106,Sde Boker Near,Sde Boker Near_20_10_2020,101.187304,-0.588101556,4,0,0,0,0,0,0,0,3,0,0,0,0,0
2030,T3,3,2020,Sde Boker Near 1,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79411054,30.87943125,29/04/2012,20/10/2020,3096,0.782381977,121,0.998815225,-0.048663609,368.7807481,-0.569974001,Sde Boker Near,Sde Boker Near_20_10_2020,157.537527,-0.535866738,24,0,0,0,0,0,0,1,1,0,0,0,0,0
2032,T3,3,2020,Sde Boker Near 3,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.7929173,30.87877201,29/04/2012,20/10/2020,3096,0.782381977,121,0.998815225,-0.048663609,296.9089581,-0.636949896,Sde Boker Near,Sde Boker Near_20_10_2020,223.760181,-0.4744805,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,T3,3,2020,Sde Boker Near 4,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79251932,30.87825808,29/04/2012,20/10/2020,3096,0.782381977,121,0.998815225,-0.048663609,241.2507649,-0.688816662,Sde Boker Near,Sde Boker Near_20_10_2020,160.83943,-0.532805982,7,0,0,0,0,0,0,1,0,0,0,0,0,0
2034,T3,3,2020,Sde Boker Near 5,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79215186,30.87806529,29/04/2012,20/10/2020,3096,0.782381977,121,0.998815225,-0.048663609,221.0775584,-0.707615673,Sde Boker Near,Sde Boker Near_20_10_2020,129.467943,-0.561886326,3,0,0,0,0,0,0,0,0,0,0,0,0,2
2035,T3,3,2020,Sde Boker Near 6,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79165733,30.87758704,29/04/2012,20/10/2020,3096,0.782381977,121,0.998815225,-0.048663609,169.6855154,-0.755506897,Sde Boker Near,Sde Boker Near_20_10_2020,74.179153,-0.61313723,5,0,0,0,0,0,0,2,0,0,0,0,0,2
2036,T3,3,2020,Sde Boker Near 7,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79101896,30.8772377,29/04/2012,20/10/2020,3096,0.782381977,121,0.998815225,-0.048663609,133.0428852,-0.789653437,Sde Boker Near,Sde Boker Near_20_10_2020,40.053327,-0.644770757,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,T2,2,2018,Sde Boker Far 6,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77465,30.88735,29/04/2012,30/12/2018,2436,0.212103205,192,-0.354938358,-0.934889706,1882.097055,0.840255432,Sde Boker Far,Sde Boker Far_30_12_2018,1296.536876,0.519948479,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1453,T2,2,2018,Sde Boker Far 5,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77451,30.88625,29/04/2012,30/12/2018,2436,0.212103205,192,-0.354938358,-0.934889706,1811.40287,0.774376924,Sde Boker Far,Sde Boker Far_30_12_2018,1218.889973,0.447972334,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,T2,2,2018,Sde Boker Far 7,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77624,30.88732,29/04/2012,30/12/2018,2436,0.212103205,192,-0.354938358,-0.934889706,1771.518883,0.737209828,Sde Boker Far,Sde Boker Far_30_12_2018,1196.753576,0.427452617,0,0,0,0,0,0,0,1,0,5,0,0,0,2
1452,T2,2,2018,Sde Boker Far 4,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77424,30.88502,29/04/2012,30/12/2018,2436,0.212103205,192,-0.354938358,-0.934889706,1742.867828,0.710510479,Sde Boker Far,Sde Boker Far_30_12_2018,1150.056576,0.384166022,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1456,T2,2,2018,Sde Boker Far 8,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77622,30.88614,29/04/2012,30/12/2018,2436,0.212103205,192,-0.354938358,-0.934889706,1680.822007,0.652691209,Sde Boker Far,Sde Boker Far_30_12_2018,1096.455812,0.334479864,1,0,0,0,0,1,0,2,0,4,0,0,0,4
1457,T2,2,2018,Sde Boker Far 9,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77718,30.88605,29/04/2012,30/12/2018,2436,0.212103205,192,-0.354938358,-0.934889706,1607.97226,0.584803976,Sde Boker Far,Sde Boker Far_30_12_2018,1030.305242,0.273160445,0,0,0,0,0,11,0,0,1,0,0,0,0,3
1465,T2,2,2018,Sde Boker Near 8,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79546,30.88094,29/04/2012,30/12/2018,2436,0.212103205,192,-0.354938358,-0.934889706,558.3894045,-0.393281457,Sde Boker Near,Sde Boker Near_30_12_2018,90.223496,-0.598264648,4,0,0,0,0,0,0,0,4,0,0,0,0,7
1466,T2,2,2018,Sde Boker Near 9,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79467,30.88069,29/04/2012,30/12/2018,2436,0.212103205,192,-0.354938358,-0.934889706,514.1040336,-0.434550116,Sde Boker Near,Sde Boker Near_30_12_2018,152.999912,-0.540072959,0,0,0,0,0,0,0,0,1,0,0,0,0,6
1458,T2,2,2018,Sde Boker Near 1,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.794,30.87963,29/04/2012,30/12/2018,2436,0.212103205,192,-0.354938358,-0.934889706,390.0135742,-0.550187552,Sde Boker Near,Sde Boker Near_30_12_2018,181.230676,-0.513903963,0,0,0,0,0,0,0,0,4,0,0,0,0,5
1459,T2,2,2018,Sde Boker Near 2,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79331,30.87934,29/04/2012,30/12/2018,2436,0.212103205,192,-0.354938358,-0.934889706,358.5744425,-0.579485055,Sde Boker Near,Sde Boker Near_30_12_2018,211.089073,-0.486226203,4,0,0,0,0,0,0,0,1,0,0,0,0,3
1460,T2,2,2018,Sde Boker Near 3,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79297,30.87879,29/04/2012,30/12/2018,2436,0.212103205,192,-0.354938358,-0.934889706,298.7318725,-0.635251158,Sde Boker Near,Sde Boker Near_30_12_2018,219.278105,-0.478635238,1,0,0,0,0,0,0,0,1,0,0,0,0,3
1461,T2,2,2018,Sde Boker Near 4,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79232,30.87832,29/04/2012,30/12/2018,2436,0.212103205,192,-0.354938358,-0.934889706,248.7565006,-0.681822216,Sde Boker Near,Sde Boker Near_30_12_2018,160.4361,-0.533179856,1,0,0,0,0,0,0,1,0,0,0,0,0,6
1462,T2,2,2018,Sde Boker Near 5,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79218,30.87786,29/04/2012,30/12/2018,2436,0.212103205,192,-0.354938358,-0.934889706,198.2395907,-0.728897921,Sde Boker Near,Sde Boker Near_30_12_2018,107.758849,-0.582009948,8,0,0,0,0,0,0,0,1,0,0,0,0,3
